image_path,L*,a*,b*,position_score
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1048_light_dark.jpg,102.26375595762997,176.87740831286217,178.38247467679201,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1048_light_light.jpg,153.39563393644494,176.87740831286217,178.38247467679201,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1014_dark.jpg,73.12276483896028,170.65954473996388,172.44275221180294,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1014_light.jpg,109.68414725844042,170.65954473996388,172.44275221180294,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1028_dark.jpg,83.64924551996725,148.46698994026622,155.37059944058643,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1028_light.jpg,125.47386827995086,148.46698994026622,155.37059944058643,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1026_light_dark.jpg,109.50181248425298,151.53184182623667,159.69648024140213,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1026_light_light.jpg,164.25271872637944,151.53184182623667,159.69648024140213,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1105_dark_dark.jpg,65.54060833438314,168.89624488877342,171.79659893471276,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1105_dark_light.jpg,98.3109125015747,168.89624488877342,171.79659893471276,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1104_dark_dark.jpg,64.81937194244982,173.39424345644895,171.48676084052448,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1104_dark_light.jpg,97.22905791367474,173.39424345644895,171.48676084052448,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1039_light_dark.jpg,113.16954975277147,157.84322157200072,160.67889342272403,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1039_light_light.jpg,169.7543246291572,157.84322157200072,160.67889342272403,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1067_dark_dark.jpg,80.32192060080206,164.220325032019,168.72344335593033,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1067_dark_light.jpg,120.48288090120306,164.220325032019,168.72344335593033,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1066_dark_dark.jpg,80.03520532827329,166.5689169186193,171.47889855691506,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1066_dark_light.jpg,120.05280799240992,166.5689169186193,171.47889855691506,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1105_light_dark.jpg,98.31658432277231,168.67834309649785,176.2798131646563,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1105_light_light.jpg,147.47487648415847,168.67834309649785,176.2798131646563,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1043_light_dark.jpg,99.14632824966407,178.6565765050233,176.935488151665,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1043_light_light.jpg,148.7194923744961,178.6565765050233,176.935488151665,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1010_dark.jpg,88.96236582210045,180.08444907669858,179.14333012815464,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1010_light.jpg,133.44354873315066,180.08444907669858,179.14333012815464,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1057_light_dark.jpg,111.506629569266,159.6992628745171,160.81119119136852,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1057_light_light.jpg,167.259944353899,159.6992628745171,160.81119119136852,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1004_dark.jpg,87.10092179232805,178.93890074837805,178.8007894515831,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1004_light.jpg,130.65138268849205,178.93890074837805,178.8007894515831,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1111_light_dark.jpg,99.05264025363232,173.44936121149848,176.3273401084971,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1111_light_light.jpg,148.57896038044848,173.44936121149848,176.3273401084971,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1038_dark.jpg,89.84468911407157,152.86744174907616,145.88099068234547,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1038_light.jpg,134.76703367110733,152.86744174907616,145.88099068234547,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_0995_light_dark.jpg,112.70862616265643,161.4225596681574,154.9640038258745,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_0995_light_light.jpg,169.06293924398463,161.4225596681574,154.9640038258745,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1126_dark_dark.jpg,72.33368357373814,172.95081666443585,175.32046882217392,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1126_dark_light.jpg,108.50052536060721,172.95081666443585,175.32046882217392,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1127_dark_dark.jpg,66.73718597778618,147.51345264668367,148.75017190518182,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1127_dark_light.jpg,100.10577896667927,147.51345264668367,148.75017190518182,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1059_dark_dark.jpg,72.16259297314605,151.36029201900666,146.825675351159,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1059_dark_light.jpg,108.24388945971907,151.36029201900666,146.825675351159,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1058_dark_dark.jpg,65.09526479959268,179.4558035550254,172.55491517594692,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1058_dark_light.jpg,97.64289719938901,179.4558035550254,172.55491517594692,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1076_light_dark.jpg,119.79634242199967,167.06949726263963,170.6087175610985,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1076_light_light.jpg,179.69451363299947,167.06949726263963,170.6087175610985,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1130_light_dark.jpg,101.49914670729403,176.00167459923784,178.00021701388889,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1130_light_light.jpg,152.24872006094103,176.00167459923784,178.00021701388889,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1039_dark.jpg,94.54173365719745,157.87528672734527,160.7324961813429,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1039_light.jpg,141.81260048579617,157.87528672734527,160.7324961813429,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1005_dark.jpg,83.27343795928866,175.17815487016566,174.09861280063723,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1005_light.jpg,124.91015693893297,175.17815487016566,174.09861280063723,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1011_dark.jpg,84.67385197520366,177.97991522515642,177.19762452627657,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1011_light.jpg,127.01077796280549,177.97991522515642,177.19762452627657,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1018_light_dark.jpg,103.36435382023181,175.13839818817186,179.18286069250232,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1018_light_light.jpg,155.0465307303477,175.13839818817186,179.18286069250232,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1010_dark_dark.jpg,71.0381121005501,180.22416476718,175.1933474827045,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1010_dark_light.jpg,106.55716815082515,180.22416476718,175.1933474827045,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1011_dark_dark.jpg,67.62537353290081,178.11283836451247,173.23506959207293,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1011_dark_light.jpg,101.43806029935122,178.11283836451247,173.23506959207293,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1082_dark_dark.jpg,70.43622475224657,145.19490053448078,155.52983703126313,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1082_dark_light.jpg,105.65433712836986,145.19490053448078,155.52983703126313,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1124_light_dark.jpg,110.39350303392962,173.83581070352523,179.36477164168136,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1124_light_light.jpg,165.59025455089443,173.83581070352523,179.36477164168136,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1083_dark_dark.jpg,70.24999763794408,144.57135852990888,154.72930223883534,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1083_dark_light.jpg,105.3749964569161,144.57135852990888,154.72930223883534,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1062_light_dark.jpg,112.6596386972999,163.2591779815707,169.52784560487004,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1062_light_light.jpg,168.98945804594985,163.2591779815707,169.52784560487004,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1118_dark_dark.jpg,75.5567906483581,178.32612619218213,177.13366800713342,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1118_dark_light.jpg,113.33518597253716,178.32612619218213,177.13366800713342,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1119_dark_dark.jpg,65.38455805933485,171.48295957078818,171.85381473673576,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1119_dark_light.jpg,98.07683708900227,171.48295957078818,171.85381473673576,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1034_light_dark.jpg,104.52817060080207,179.5441679034654,179.51581757317123,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1034_light_light.jpg,156.79225590120308,179.5441679034654,179.51581757317123,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1024_dark_dark.jpg,69.71959200732762,153.43925604095804,159.74384938678404,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1024_dark_light.jpg,104.57938801099142,153.43925604095804,159.74384938678404,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1108_light_dark.jpg,100.47462620464853,176.53419600865038,176.0632917808327,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1108_light_light.jpg,150.7119393069728,176.53419600865038,176.0632917808327,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1025_dark_dark.jpg,67.52832465933905,155.62434772809587,157.91609296592867,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1025_dark_light.jpg,101.29248698900857,155.62434772809587,157.91609296592867,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_0995_dark_dark.jpg,74.9935431888805,161.35160129348807,154.984647292559,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_0995_dark_light.jpg,112.49031478332074,161.35160129348807,154.984647292559,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_0994_dark_dark.jpg,76.56679664535567,160.27810953181427,145.74127876459227,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_0994_dark_light.jpg,114.8501949680335,160.27810953181427,145.74127876459227,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1007_dark.jpg,80.69250467162175,173.70448269006675,172.2936790891125,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1007_light.jpg,121.0387570074326,173.70448269006675,172.2936790891125,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1013_dark.jpg,80.94704355893593,176.11008738950827,175.6463045962984,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1013_light.jpg,121.42056533840388,176.11008738950827,175.6463045962984,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1020_light_dark.jpg,107.18372064489377,154.1522533685542,153.70155193636097,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1020_light_light.jpg,160.77558096734063,154.1522533685542,153.70155193636097,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_0998_light_dark.jpg,111.81417830635343,180.47505258855085,178.21321729405497,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_0998_light_light.jpg,167.7212674595301,180.47505258855085,178.21321729405497,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1112_dark_dark.jpg,69.69257907638364,174.10749650940622,174.01707709028827,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1112_dark_light.jpg,104.53886861457546,174.10749650940622,174.01707709028827,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1113_dark_dark.jpg,70.01514163149828,174.41120957931784,174.22254454443814,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1113_dark_light.jpg,105.02271244724743,174.41120957931784,174.22254454443814,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1001_light_dark.jpg,104.97435824252541,176.76694742325944,172.82471453569855,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1001_light_light.jpg,157.4615373637881,176.76694742325944,172.82471453569855,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1012_dark.jpg,93.36431838939279,176.46425134965253,177.50481449331275,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1012_light.jpg,140.0464775840892,176.46425134965253,177.50481449331275,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1006_dark.jpg,82.39241911270682,176.356806920299,174.97116093736878,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1006_light.jpg,123.5886286690602,176.356806920299,174.97116093736878,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1015_light_dark.jpg,103.01008643812463,174.43137259726421,178.92814059941105,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1015_light_light.jpg,154.51512965718695,174.43137259726421,178.92814059941105,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1053_dark_dark.jpg,67.1323130563954,170.09326298999537,172.48323703034455,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1053_dark_light.jpg,100.6984695845931,170.09326298999537,172.48323703034455,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1129_light_dark.jpg,102.40340201667087,175.99036330388637,174.90723935696963,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1129_light_light.jpg,153.6051030250063,175.99036330388637,174.90723935696963,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1052_dark_dark.jpg,69.55204941158563,176.86616090784307,174.21213706354456,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1052_dark_light.jpg,104.32807411737842,176.86616090784307,174.21213706354456,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1123_light_dark.jpg,98.00553692155876,169.87287464175486,176.51807661722097,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1123_light_light.jpg,147.0083053823381,169.87287464175486,176.51807661722097,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1065_light_dark.jpg,117.42079022581254,151.98827403260688,149.75843844482236,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1065_light_light.jpg,176.1311853387188,151.98827403260688,149.75843844482236,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_0998_dark_dark.jpg,74.81547559996221,181.07779250782102,176.497934759359,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_0998_dark_light.jpg,112.22321339994332,181.07779250782102,176.497934759359,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_0999_dark_dark.jpg,74.77401121714118,180.84496563864744,176.40490986132107,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_0999_dark_light.jpg,112.16101682571176,180.84496563864744,176.40490986132107,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1129_dark.jpg,85.6344095122617,176.11636660354728,175.03738503020807,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1129_light.jpg,128.45161426839255,176.11636660354728,175.03738503020807,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1060_dark_dark.jpg,71.69004898641556,152.0201977106429,147.85432553133137,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1060_dark_light.jpg,107.53507347962334,152.0201977106429,147.85432553133137,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1061_dark_dark.jpg,75.32757982436803,177.42690158625177,176.77133756666248,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1061_dark_light.jpg,112.99136973655203,177.42690158625177,176.77133756666248,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1115_dark.jpg,83.46734516723356,173.3729297563933,175.32369384868144,-1.0
